time,h,eta,u,v,hu,hv,wet,froude
0,2.1646698890250047,6.477322805816927,0.28128723587851562,0.11219305737942205,0.60889400967329677,0.2428609330668895,1,0.06571696686793832
9.9999999999999995e-07,2.1646698890431488,6.4773228058350707,0.2812872359830258,0.11219305738232348,0.6088940099046305,0.24286093307520579,1,0.0657169668889616
