time,h,eta,u,v,hu,hv,wet,froude
0.0,1.2119425535202026,0.4573270225776507,2.6536938778701957,0.32889722442635433,3.2161245346069336,0.39860454201698303,1.0,0.7755066659039839
2.0,1.0864981412887573,0.33188261034620536,1.6180817486370453,-0.1057447112513464,1.758042812347412,-0.1148914322257042,1.0,0.4966802540870222
4.0,1.2521445751190186,0.4975290441764666,2.017687968582649,0.15106548851600618,2.5264370441436768,0.18915583193302155,1.0,0.5773060452218975
6.0,0.9413676261901855,0.1867520952476336,1.9125859655929949,-0.39292576047606337,1.8004465103149414,-0.3698875904083252,1.0,0.6425156566943534
8.0,1.2683801651000977,0.5137646341575457,1.536102821593798,0.45692420937553807,1.9483623504638672,0.5795536041259766,1.0,0.45432998114752504
