step_index,time,dt,name,force_x,force_y,force_z,torque_x,torque_y,torque_z,application_x,application_y,application_z,metadata
0,0.0,0.016666666666666666,buoyancy:floor:11,9.92068525669593,9.735304467413835e-05,1753.090660520822,599.5570208904899,-1.5277855295311733,-3.3928743577900073,142.0,0.34199999999999997,0.1363477563839257,"{""area_m2"": 0.354578, ""kind"": ""floor"", ""submerged_depth"": 0.504}"
0,0.0,0.016666666666666666,buoyancy:floor:12,9.811412080182448,-0.00013447561146527832,1731.97110836974,-592.3341397716952,-1863.379898957799,3.3553583701400718,143.075,-0.34199999999999997,0.1363477563839257,"{""area_m2"": 0.354578, ""kind"": ""floor"", ""submerged_depth"": 0.497928308843953}"
0,0.0,0.016666666666666666,buoyancy:floor:13,9.811412080182448,0.00013447561146527832,1731.97110836974,592.3341397716952,-1863.379898957799,-3.3553583701400718,143.075,0.34199999999999997,0.1363477563839257,"{""area_m2"": 0.354578, ""kind"": ""floor"", ""submerged_depth"": 0.497928308843953}"
0,0.0,0.016666666666666666,hydrodynamic:left_tube:0,137.98160965747667,13.073871164073067,0.0,-0.0,0.0,109.71982369250762,140.366,-0.95,0.29034775638392574,"{""depth"": 1.2337436593907685, ""kind"": ""left_tube"", ""relative_speed"": 0.5689211751603884}"
0,0.0,0.016666666666666666,hydrodynamic:right_tube:1,158.41299465316487,14.1124743052569,0.0,0.0,0.0,-173.5521279352962,140.366,0.95,0.29034775638392574,"{""depth"": 1.268742908162823, ""kind"": ""right_tube"", ""relative_speed"": 0.6202428051169802}"
0,0.0,0.016666666666666666,hydrodynamic:left_tube:2,141.7043984502467,10.397942614226158,0.0,-0.0,0.0,129.25384013879375,141.484,-0.95,0.29034775638392574,"{""depth"": 1.2336622035748483, ""kind"": ""left_tube"", ""relative_speed"": 0.5789803852124241}"
0,0.0,0.016666666666666666,hydrodynamic:right_tube:3,163.41901769142206,11.188404188387873,0.0,0.0,0.0,-161.021283368059,141.484,0.95,0.29034775638392574,"{""depth"": 1.2700504141358866, ""kind"": ""right_tube"", ""relative_speed"": 0.6328677141325663}"
0,0.0,0.016666666666666666,hydrodynamic:left_tube:4,145.49859887304717,7.679775687119642,0.0,-0.0,0.0,142.84689389304089,142.602,-0.95,0.29034775638392574,"{""depth"": 1.233580747758928, ""kind"": ""left_tube"", ""relative_speed"": 0.5893068536393095}"
0,0.0,0.016666666666666666,hydrodynamic:right_tube:5,168.52625999980063,8.205027617935315,0.0,0.0,0.0,-155.16052037381348,142.602,0.95,0.29034775638392574,"{""depth"": 1.2713579201089504, ""kind"": ""right_tube"", ""relative_speed"": 0.6457617451316894}"
0,0.0,0.016666666666666666,hydrodynamic:left_tube:6,149.36432872120668,4.917562618860811,0.0,-0.0,0.0,150.3543199895869,143.72,-0.95,0.29034775638392574,"{""depth"": 1.233499291943008, ""kind"": ""left_tube"", ""relative_speed"": 0.5998867788195407}"
